date,sku_id,category,demand,price,promotion,week_of_year
2022-03-06,SKU_007,Clothing,30,133.96,0,9
2022-03-13,SKU_007,Clothing,27,133.96,0,10
2022-03-20,SKU_007,Clothing,22,133.96,0,11
2022-03-27,SKU_007,Clothing,33,133.96,0,12
2022-04-03,SKU_007,Clothing,34,133.96,1,13
2022-04-10,SKU_007,Clothing,27,133.96,0,14
2022-04-17,SKU_007,Clothing,32,133.96,0,15
2022-04-24,SKU_007,Clothing,24,133.96,0,16
2022-05-01,SKU_007,Clothing,16,133.96,0,17
2022-05-08,SKU_007,Clothing,19,133.96,0,18
2022-05-15,SKU_007,Clothing,24,133.96,1,19
2022-05-22,SKU_007,Clothing,16,133.96,0,20
2022-05-29,SKU_007,Clothing,20,133.96,0,21
2022-06-05,SKU_007,Clothing,21,133.96,0,22
2022-06-12,SKU_007,Clothing,16,133.96,0,23
2022-06-19,SKU_007,Clothing,19,133.96,0,24
2022-06-26,SKU_007,Clothing,24,133.96,1,25
2022-07-03,SKU_007,Clothing,15,133.96,0,26
2022-07-10,SKU_007,Clothing,27,133.96,1,27
2022-07-17,SKU_007,Clothing,21,133.96,0,28
2022-07-24,SKU_007,Clothing,18,133.96,0,29
2022-07-31,SKU_007,Clothing,23,133.96,0,30
2022-08-07,SKU_007,Clothing,20,133.96,0,31
2022-08-14,SKU_007,Clothing,18,133.96,0,32
2022-08-21,SKU_007,Clothing,16,133.96,0,33
2022-08-28,SKU_007,Clothing,21,133.96,0,34
2022-09-04,SKU_007,Clothing,28,133.96,0,35
2022-09-11,SKU_007,Clothing,25,133.96,0,36
2022-09-18,SKU_007,Clothing,27,133.96,0,37
2022-09-25,SKU_007,Clothing,31,133.96,0,38
2022-10-02,SKU_007,Clothing,29,133.96,0,39
2022-10-09,SKU_007,Clothing,20,133.96,0,40
2022-10-16,SKU_007,Clothing,24,133.96,0,41
2022-10-23,SKU_007,Clothing,26,133.96,0,42
2022-10-30,SKU_007,Clothing,27,133.96,0,43
2022-11-06,SKU_007,Clothing,21,133.96,0,44
2022-11-13,SKU_007,Clothing,22,133.96,0,45
2022-11-20,SKU_007,Clothing,20,133.96,0,46
2022-11-27,SKU_007,Clothing,20,133.96,0,47
2022-12-04,SKU_007,Clothing,29,133.96,1,48
2022-12-11,SKU_007,Clothing,21,133.96,0,49
2022-12-18,SKU_007,Clothing,17,133.96,0,50
2022-12-25,SKU_007,Clothing,21,133.96,0,51
2023-01-01,SKU_007,Clothing,20,133.96,0,52
2023-01-08,SKU_007,Clothing,15,133.96,0,1
2023-01-15,SKU_007,Clothing,21,133.96,0,2
2023-01-22,SKU_007,Clothing,17,133.96,0,3
2023-01-29,SKU_007,Clothing,23,133.96,0,4
2023-02-05,SKU_007,Clothing,22,133.96,0,5
2023-02-12,SKU_007,Clothing,17,133.96,0,6
2023-02-19,SKU_007,Clothing,23,133.96,0,7
2023-02-26,SKU_007,Clothing,24,133.96,0,8
2023-03-05,SKU_007,Clothing,34,133.96,1,9
2023-03-12,SKU_007,Clothing,34,133.96,1,10
2023-03-19,SKU_007,Clothing,29,133.96,0,11
2023-03-26,SKU_007,Clothing,30,133.96,0,12
2023-04-02,SKU_007,Clothing,21,133.96,0,13
2023-04-09,SKU_007,Clothing,23,133.96,0,14
2023-04-16,SKU_007,Clothing,25,133.96,0,15
2023-04-23,SKU_007,Clothing,26,133.96,0,16
2023-04-30,SKU_007,Clothing,29,133.96,0,17
2023-05-07,SKU_007,Clothing,24,133.96,0,18
2023-05-14,SKU_007,Clothing,24,133.96,0,19
2023-05-21,SKU_007,Clothing,15,133.96,0,20
2023-05-28,SKU_007,Clothing,18,133.96,0,21
2023-06-04,SKU_007,Clothing,17,133.96,0,22
2023-06-11,SKU_007,Clothing,25,133.96,1,23
2023-06-18,SKU_007,Clothing,18,133.96,0,24
2023-06-25,SKU_007,Clothing,22,133.96,0,25
2023-07-02,SKU_007,Clothing,22,133.96,0,26
2023-07-09,SKU_007,Clothing,20,133.96,0,27
2023-07-16,SKU_007,Clothing,20,133.96,0,28
2023-07-23,SKU_007,Clothing,19,133.96,0,29
2023-07-30,SKU_007,Clothing,19,133.96,0,30
2023-08-06,SKU_007,Clothing,25,133.96,0,31
2023-08-13,SKU_007,Clothing,29,133.96,1,32
2023-08-20,SKU_007,Clothing,19,133.96,0,33
2023-08-27,SKU_007,Clothing,26,133.96,1,34
2023-09-03,SKU_007,Clothing,28,133.96,0,35
2023-09-10,SKU_007,Clothing,23,133.96,0,36
2023-09-17,SKU_007,Clothing,27,133.96,0,37
2023-09-24,SKU_007,Clothing,28,133.96,0,38
2023-10-01,SKU_007,Clothing,28,133.96,0,39
2023-10-08,SKU_007,Clothing,24,133.96,0,40
2023-10-15,SKU_007,Clothing,25,133.96,0,41
2023-10-22,SKU_007,Clothing,21,133.96,0,42
2023-10-29,SKU_007,Clothing,29,133.96,0,43
2023-11-05,SKU_007,Clothing,26,133.96,0,44
2023-11-12,SKU_007,Clothing,17,133.96,0,45
2023-11-19,SKU_007,Clothing,24,133.96,0,46
2023-11-26,SKU_007,Clothing,26,133.96,0,47
2023-12-03,SKU_007,Clothing,19,133.96,0,48
2023-12-10,SKU_007,Clothing,20,133.96,0,49
2023-12-17,SKU_007,Clothing,21,133.96,0,50
2023-12-24,SKU_007,Clothing,22,133.96,0,51
2021-01-03,SKU_008,Clothing,13,180.5,0,53
2021-01-10,SKU_008,Clothing,15,180.5,0,1
2021-01-17,SKU_008,Clothing,14,180.5,0,2
2021-01-24,SKU_008,Clothing,15,180.5,1,3
2021-01-31,SKU_008,Clothing,15,180.5,0,4
2021-02-07,SKU_008,Clothing,18,180.5,0,5
2021-02-14,SKU_008,Clothing,16,180.5,0,6
2021-02-21,SKU_008,Clothing,12,180.5,0,7
2021-02-28,SKU_008,Clothing,23,180.5,0,8
2021-03-07,SKU_008,Clothing,24,180.5,1,9
2021-03-14,SKU_008,Clothing,28,180.5,1,10
2021-03-21,SKU_008,Clothing,18,180.5,0,11
2021-03-28,SKU_008,Clothing,22,180.5,0,12
2021-04-04,SKU_008,Clothing,24,180.5,1,13
2021-04-11,SKU_008,Clothing,19,180.5,0,14
2021-04-18,SKU_008,Clothing,22,180.5,0,15
2021-04-25,SKU_008,Clothing,25,180.5,0,16
2021-05-02,SKU_008,Clothing,14,180.5,0,17
2021-05-09,SKU_008,Clothing,13,180.5,0,18
2021-05-16,SKU_008,Clothing,12,180.5,0,19
2021-05-23,SKU_008,Clothing,16,180.5,1,20
2021-05-30,SKU_008,Clothing,17,180.5,1,21
2021-06-06,SKU_008,Clothing,13,180.5,0,22
2021-06-13,SKU_008,Clothing,17,180.5,0,23
2021-06-20,SKU_008,Clothing,16,180.5,0,24
2021-06-27,SKU_008,Clothing,17,180.5,0,25
2021-07-04,SKU_008,Clothing,17,180.5,0,26
2021-07-11,SKU_008,Clothing,18,180.5,0,27
2021-07-18,SKU_008,Clothing,17,180.5,1,28
2021-07-25,SKU_008,Clothing,15,180.5,0,29
2021-08-01,SKU_008,Clothing,10,180.5,0,30
2021-08-08,SKU_008,Clothing,10,180.5,0,31
2021-08-15,SKU_008,Clothing,15,180.5,0,32
2021-08-22,SKU_008,Clothing,19,180.5,1,33
2021-08-29,SKU_008,Clothing,15,180.5,0,34
2021-09-05,SKU_008,Clothing,21,180.5,0,35
2021-09-12,SKU_008,Clothing,23,180.5,0,36
2021-09-19,SKU_008,Clothing,19,180.5,0,37
2021-09-26,SKU_008,Clothing,18,180.5,0,38
2021-10-03,SKU_008,Clothing,17,180.5,0,39
2021-10-10,SKU_008,Clothing,22,180.5,0,40
2021-10-17,SKU_008,Clothing,23,180.5,1,41
2021-10-24,SKU_008,Clothing,18,180.5,0,42
2021-10-31,SKU_008,Clothing,21,180.5,0,43
2021-11-07,SKU_008,Clothing,15,180.5,0,44
2021-11-14,SKU_008,Clothing,15,180.5,0,45
2021-11-21,SKU_008,Clothing,12,180.5,0,46
2021-11-28,SKU_008,Clothing,20,180.5,1,47
2021-12-05,SKU_008,Clothing,21,180.5,0,48
2021-12-12,SKU_008,Clothing,11,180.5,0,49
2021-12-19,SKU_008,Clothing,11,180.5,0,50
2021-12-26,SKU_008,Clothing,17,180.5,0,51
2022-01-02,SKU_008,Clothing,20,180.5,1,52
2022-01-09,SKU_008,Clothing,19,180.5,0,1
2022-01-16,SKU_008,Clothing,12,180.5,0,2
2022-01-23,SKU_008,Clothing,17,180.5,0,3
2022-01-30,SKU_008,Clothing,15,180.5,0,4
2022-02-06,SKU_008,Clothing,12,180.5,0,5
2022-02-13,SKU_008,Clothing,13,180.5,0,6
2022-02-20,SKU_008,Clothing,14,180.5,0,7
2022-02-27,SKU_008,Clothing,12,180.5,0,8
2022-03-06,SKU_008,Clothing,22,180.5,0,9
2022-03-13,SKU_008,Clothing,21,180.5,0,10
2022-03-20,SKU_008,Clothing,17,180.5,0,11
2022-03-27,SKU_008,Clothing,18,180.5,0,12
2022-04-03,SKU_008,Clothing,28,180.5,1,13
2022-04-10,SKU_008,Clothing,19,180.5,0,14
2022-04-17,SKU_008,Clothing,25,180.5,0,15
2022-04-24,SKU_008,Clothing,20,180.5,0,16
2022-05-01,SKU_008,Clothing,12,180.5,0,17
2022-05-08,SKU_008,Clothing,16,180.5,1,18
2022-05-15,SKU_008,Clothing,18,180.5,0,19
2022-05-22,SKU_008,Clothing,13,180.5,0,20
2022-05-29,SKU_008,Clothing,15,180.5,0,21
2022-06-05,SKU_008,Clothing,10,180.5,1,22
2022-06-12,SKU_008,Clothing,14,180.5,0,23
2022-06-19,SKU_008,Clothing,10,180.5,0,24
2022-06-26,SKU_008,Clothing,10,180.5,0,25
2022-07-03,SKU_008,Clothing,18,180.5,0,26
2022-07-10,SKU_008,Clothing,18,180.5,1,27
2022-07-17,SKU_008,Clothing,13,180.5,0,28
2022-07-24,SKU_008,Clothing,25,180.5,1,29
2022-07-31,SKU_008,Clothing,17,180.5,0,30
2022-08-07,SKU_008,Clothing,19,180.5,0,31
2022-08-14,SKU_008,Clothing,18,180.5,0,32
2022-08-21,SKU_008,Clothing,17,180.5,0,33
2022-08-28,SKU_008,Clothing,19,180.5,0,34
2022-09-04,SKU_008,Clothing,17,180.5,0,35
2022-09-11,SKU_008,Clothing,22,180.5,1,36
2022-09-18,SKU_008,Clothing,15,180.5,0,37
2022-09-25,SKU_008,Clothing,14,180.5,0,38
2022-10-02,SKU_008,Clothing,25,180.5,1,39
2022-10-09,SKU_008,Clothing,14,180.5,0,40
2022-10-16,SKU_008,Clothing,16,180.5,0,41
2022-10-23,SKU_008,Clothing,18,180.5,0,42
2022-10-30,SKU_008,Clothing,11,180.5,0,43
2022-11-06,SKU_008,Clothing,14,180.5,0,44
2022-11-13,SKU_008,Clothing,14,180.5,0,45
2022-11-20,SKU_008,Clothing,25,180.5,1,46
2022-11-27,SKU_008,Clothing,15,180.5,0,47
2022-12-04,SKU_008,Clothing,15,180.5,0,48
2022-12-11,SKU_008,Clothing,24,180.5,1,49
2022-12-18,SKU_008,Clothing,14,180.5,0,50
2022-12-25,SKU_008,Clothing,15,180.5,0,51
2023-01-01,SKU_008,Clothing,17,180.5,0,52
2023-01-08,SKU_008,Clothing,12,180.5,0,1
2023-01-15,SKU_008,Clothing,17,180.5,0,2
2023-01-22,SKU_008,Clothing,15,180.5,1,3
2023-01-29,SKU_008,Clothing,21,180.5,1,4
2023-02-05,SKU_008,Clothing,16,180.5,0,5
2023-02-12,SKU_008,Clothing,13,180.5,0,6
2023-02-19,SKU_008,Clothing,14,180.5,0,7
2023-02-26,SKU_008,Clothing,19,180.5,0,8
2023-03-05,SKU_008,Clothing,19,180.5,0,9
2023-03-12,SKU_008,Clothing,21,180.5,0,10
2023-03-19,SKU_008,Clothing,19,180.5,0,11
2023-03-26,SKU_008,Clothing,17,180.5,0,12
2023-04-02,SKU_008,Clothing,17,180.5,0,13
2023-04-09,SKU_008,Clothing,20,180.5,0,14
2023-04-16,SKU_008,Clothing,23,180.5,0,15
2023-04-23,SKU_008,Clothing,21,180.5,1,16
2023-04-30,SKU_008,Clothing,24,180.5,0,17
2023-05-07,SKU_008,Clothing,16,180.5,0,18
2023-05-14,SKU_008,Clothing,14,180.5,0,19
2023-05-21,SKU_008,Clothing,15,180.5,0,20
2023-05-28,SKU_008,Clothing,16,180.5,0,21
2023-06-04,SKU_008,Clothing,11,180.5,0,22
2023-06-11,SKU_008,Clothing,18,180.5,1,23
2023-06-18,SKU_008,Clothing,14,180.5,0,24
2023-06-25,SKU_008,Clothing,10,180.5,0,25
2023-07-02,SKU_008,Clothing,17,180.5,0,26
2023-07-09,SKU_008,Clothing,13,180.5,0,27
2023-07-16,SKU_008,Clothing,13,180.5,0,28
2023-07-23,SKU_008,Clothing,14,180.5,0,29
2023-07-30,SKU_008,Clothing,16,180.5,0,30
2023-08-06,SKU_008,Clothing,16,180.5,0,31
2023-08-13,SKU_008,Clothing,19,180.5,1,32
2023-08-20,SKU_008,Clothing,15,180.5,0,33
2023-08-27,SKU_008,Clothing,12,180.5,0,34
2023-09-03,SKU_008,Clothing,19,180.5,0,35
2023-09-10,SKU_008,Clothing,26,180.5,1,36
2023-09-17,SKU_008,Clothing,23,180.5,1,37
2023-09-24,SKU_008,Clothing,25,180.5,1,38
2023-10-01,SKU_008,Clothing,26,180.5,1,39
2023-10-08,SKU_008,Clothing,19,180.5,0,40
2023-10-15,SKU_008,Clothing,15,180.5,0,41
2023-10-22,SKU_008,Clothing,23,180.5,0,42
2023-10-29,SKU_008,Clothing,22,180.5,0,43
2023-11-05,SKU_008,Clothing,14,180.5,0,44
2023-11-12,SKU_008,Clothing,19,180.5,0,45
2023-11-19,SKU_008,Clothing,16,180.5,0,46
2023-11-26,SKU_008,Clothing,14,180.5,0,47
2023-12-03,SKU_008,Clothing,12,180.5,0,48
2023-12-10,SKU_008,Clothing,16,180.5,1,49
2023-12-17,SKU_008,Clothing,14,180.5,0,50
2023-12-24,SKU_008,Clothing,12,180.5,0,51
2021-01-03,SKU_009,Home & Garden,16,244.27,0,53
2021-01-10,SKU_009,Home & Garden,15,244.27,0,1
2021-01-17,SKU_009,Home & Garden,21,244.27,1,2
2021-01-24,SKU_009,Home & Garden,21,244.27,0,3
2021-01-31,SKU_009,Home & Garden,12,244.27,0,4
2021-02-07,SKU_009,Home & Garden,20,244.27,0,5
2021-02-14,SKU_009,Home & Garden,11,244.27,0,6
2021-02-21,SKU_009,Home & Garden,20,244.27,0,7
2021-02-28,SKU_009,Home & Garden,17,244.27,0,8
2021-03-07,SKU_009,Home & Garden,14,244.27,0,9
2021-03-14,SKU_009,Home & Garden,16,244.27,0,10
2021-03-21,SKU_009,Home & Garden,25,244.27,1,11
2021-03-28,SKU_009,Home & Garden,23,244.27,0,12
2021-04-04,SKU_009,Home & Garden,20,244.27,0,13
2021-04-11,SKU_009,Home & Garden,22,244.27,0,14
2021-04-18,SKU_009,Home & Garden,28,244.27,1,15
2021-04-25,SKU_009,Home & Garden,31,244.27,1,16
2021-05-02,SKU_009,Home & Garden,27,244.27,0,17
2021-05-09,SKU_009,Home & Garden,20,244.27,0,18
2021-05-16,SKU_009,Home & Garden,24,244.27,0,19
2021-05-23,SKU_009,Home & Garden,27,244.27,0,20
2021-05-30,SKU_009,Home & Garden,23,244.27,0,21
2021-06-06,SKU_009,Home & Garden,17,244.27,0,22
2021-06-13,SKU_009,Home & Garden,32,244.27,1,23
2021-06-20,SKU_009,Home & Garden,36,244.27,1,24
2021-06-27,SKU_009,Home & Garden,21,244.27,0,25
2021-07-04,SKU_009,Home & Garden,19,244.27,0,26
2021-07-11,SKU_009,Home & Garden,25,244.27,0,27
2021-07-18,SKU_009,Home & Garden,25,244.27,0,28
2021-07-25,SKU_009,Home & Garden,23,244.27,0,29
2021-08-01,SKU_009,Home & Garden,15,244.27,0,30
2021-08-08,SKU_009,Home & Garden,23,244.27,1,31
2021-08-15,SKU_009,Home & Garden,14,244.27,0,32
2021-08-22,SKU_009,Home & Garden,14,244.27,0,33
2021-08-29,SKU_009,Home & Garden,19,244.27,0,34
2021-09-05,SKU_009,Home & Garden,14,244.27,0,35
2021-09-12,SKU_009,Home & Garden,17,244.27,1,36
2021-09-19,SKU_009,Home & Garden,15,244.27,0,37
2021-09-26,SKU_009,Home & Garden,16,244.27,0,38
2021-10-03,SKU_009,Home & Garden,19,244.27,0,39
2021-10-10,SKU_009,Home & Garden,21,244.27,1,40
2021-10-17,SKU_009,Home & Garden,22,244.27,0,41
2021-10-24,SKU_009,Home & Garden,18,244.27,0,42
2021-10-31,SKU_009,Home & Garden,15,244.27,0,43
2021-11-07,SKU_009,Home & Garden,19,244.27,0,44
2021-11-14,SKU_009,Home & Garden,27,244.27,1,45
2021-11-21,SKU_009,Home & Garden,19,244.27,0,46
2021-11-28,SKU_009,Home & Garden,13,244.27,0,47
2021-12-05,SKU_009,Home & Garden,16,244.27,0,48
2021-12-12,SKU_009,Home & Garden,18,244.27,0,49
2021-12-19,SKU_009,Home & Garden,19,244.27,0,50
2021-12-26,SKU_009,Home & Garden,22,244.27,1,51
2022-01-02,SKU_009,Home & Garden,16,244.27,0,52
2022-01-09,SKU_009,Home & Garden,28,244.27,1,1
2022-01-16,SKU_009,Home & Garden,19,244.27,0,2
2022-01-23,SKU_009,Home & Garden,19,244.27,0,3
2022-01-30,SKU_009,Home & Garden,21,244.27,1,4
2022-02-06,SKU_009,Home & Garden,14,244.27,0,5
2022-02-13,SKU_009,Home & Garden,24,244.27,1,6
2022-02-20,SKU_009,Home & Garden,20,244.27,0,7
2022-02-27,SKU_009,Home & Garden,17,244.27,0,8
2022-03-06,SKU_009,Home & Garden,19,244.27,0,9
2022-03-13,SKU_009,Home & Garden,19,244.27,0,10
2022-03-20,SKU_009,Home & Garden,20,244.27,0,11
2022-03-27,SKU_009,Home & Garden,13,244.27,0,12
2022-04-03,SKU_009,Home & Garden,23,244.27,0,13
2022-04-10,SKU_009,Home & Garden,33,244.27,1,14
2022-04-17,SKU_009,Home & Garden,25,244.27,0,15
2022-04-24,SKU_009,Home & Garden,26,244.27,0,16
2022-05-01,SKU_009,Home & Garden,26,244.27,0,17
2022-05-08,SKU_009,Home & Garden,25,244.27,1,18
2022-05-15,SKU_009,Home & Garden,28,244.27,0,19
2022-05-22,SKU_009,Home & Garden,30,244.27,1,20
2022-05-29,SKU_009,Home & Garden,22,244.27,0,21
2022-06-05,SKU_009,Home & Garden,35,244.27,1,22
2022-06-12,SKU_009,Home & Garden,26,244.27,0,23
2022-06-19,SKU_009,Home & Garden,28,244.27,0,24
2022-06-26,SKU_009,Home & Garden,33,244.27,1,25
2022-07-03,SKU_009,Home & Garden,23,244.27,0,26
2022-07-10,SKU_009,Home & Garden,25,244.27,0,27
2022-07-17,SKU_009,Home & Garden,21,244.27,0,28
2022-07-24,SKU_009,Home & Garden,20,244.27,0,29
2022-07-31,SKU_009,Home & Garden,23,244.27,0,30
2022-08-07,SKU_009,Home & Garden,22,244.27,0,31
2022-08-14,SKU_009,Home & Garden,16,244.27,0,32
2022-08-21,SKU_009,Home & Garden,12,244.27,0,33
2022-08-28,SKU_009,Home & Garden,17,244.27,0,34
2022-09-04,SKU_009,Home & Garden,21,244.27,1,35
2022-09-11,SKU_009,Home & Garden,21,244.27,0,36
2022-09-18,SKU_009,Home & Garden,22,244.27,0,37
2022-09-25,SKU_009,Home & Garden,16,244.27,0,38
2022-10-02,SKU_009,Home & Garden,18,244.27,0,39
2022-10-09,SKU_009,Home & Garden,18,244.27,0,40
2022-10-16,SKU_009,Home & Garden,17,244.27,0,41
2022-10-23,SKU_009,Home & Garden,17,244.27,0,42
2022-10-30,SKU_009,Home & Garden,15,244.27,0,43
2022-11-06,SKU_009,Home & Garden,12,244.27,0,44
2022-11-13,SKU_009,Home & Garden,14,244.27,0,45
2022-11-20,SKU_009,Home & Garden,17,244.27,0,46
2022-11-27,SKU_009,Home & Garden,13,244.27,0,47
2022-12-04,SKU_009,Home & Garden,18,244.27,0,48
2022-12-11,SKU_009,Home & Garden,17,244.27,0,49
2022-12-18,SKU_009,Home & Garden,16,244.27,0,50
2022-12-25,SKU_009,Home & Garden,16,244.27,0,51
2023-01-01,SKU_009,Home & Garden,13,244.27,0,52
2023-01-08,SKU_009,Home & Garden,20,244.27,0,1
2023-01-15,SKU_009,Home & Garden,25,244.27,1,2
2023-01-22,SKU_009,Home & Garden,14,244.27,0,3
2023-01-29,SKU_009,Home & Garden,14,244.27,0,4
2023-02-05,SKU_009,Home & Garden,15,244.27,0,5
2023-02-12,SKU_009,Home & Garden,24,244.27,1,6
2023-02-19,SKU_009,Home & Garden,18,244.27,0,7
2023-02-26,SKU_009,Home & Garden,20,244.27,0,8
2023-03-05,SKU_009,Home & Garden,21,244.27,0,9
2023-03-12,SKU_009,Home & Garden,13,244.27,0,10
2023-03-19,SKU_009,Home & Garden,19,244.27,0,11
2023-03-26,SKU_009,Home & Garden,26,244.27,1,12
2023-04-02,SKU_009,Home & Garden,23,244.27,0,13
2023-04-09,SKU_009,Home & Garden,24,244.27,0,14
2023-04-16,SKU_009,Home & Garden,24,244.27,0,15
2023-04-23,SKU_009,Home & Garden,24,244.27,0,16
2023-04-30,SKU_009,Home & Garden,27,244.27,0,17
2023-05-07,SKU_009,Home & Garden,30,244.27,0,18
2023-05-14,SKU_009,Home & Garden,29,244.27,0,19
2023-05-21,SKU_009,Home & Garden,23,244.27,0,20
2023-05-28,SKU_009,Home & Garden,25,244.27,0,21
2023-06-04,SKU_009,Home & Garden,30,244.27,1,22
2023-06-11,SKU_009,Home & Garden,22,244.27,0,23
2023-06-18,SKU_009,Home & Garden,24,244.27,0,24
2023-06-25,SKU_009,Home & Garden,22,244.27,0,25
2023-07-02,SKU_009,Home & Garden,23,244.27,0,26
2023-07-09,SKU_009,Home & Garden,33,244.27,1,27
2023-07-16,SKU_009,Home & Garden,33,244.27,1,28
2023-07-23,SKU_009,Home & Garden,33,244.27,1,29
2023-07-30,SKU_009,Home & Garden,26,244.27,0,30
2023-08-06,SKU_009,Home & Garden,14,244.27,0,31
2023-08-13,SKU_009,Home & Garden,15,244.27,0,32
2023-08-20,SKU_009,Home & Garden,17,244.27,0,33
2023-08-27,SKU_009,Home & Garden,26,244.27,1,34
2023-09-03,SKU_009,Home & Garden,24,244.27,0,35
2023-09-10,SKU_009,Home & Garden,18,244.27,0,36
2023-09-17,SKU_009,Home & Garden,19,244.27,0,37
2023-09-24,SKU_009,Home & Garden,13,244.27,0,38
2023-10-01,SKU_009,Home & Garden,19,244.27,0,39
2023-10-08,SKU_009,Home & Garden,23,244.27,0,40
2023-10-15,SKU_009,Home & Garden,20,244.27,1,41
2023-10-22,SKU_009,Home & Garden,16,244.27,0,42
2023-10-29,SKU_009,Home & Garden,20,244.27,0,43
2023-11-05,SKU_009,Home & Garden,17,244.27,0,44
2023-11-12,SKU_009,Home & Garden,12,244.27,0,45
2023-11-19,SKU_009,Home & Garden,16,244.27,0,46
2023-11-26,SKU_009,Home & Garden,22,244.27,0,47
2023-12-03,SKU_009,Home & Garden,16,244.27,0,48
2023-12-10,SKU_009,Home & Garden,16,244.27,0,49
2023-12-17,SKU_009,Home & Garden,20,244.27,0,50
2023-12-24,SKU_009,Home & Garden,24,244.27,1,51
2021-01-03,SKU_010,Home & Garden,11,305.54,0,53
2021-01-10,SKU_010,Home & Garden,11,305.54,0,1
2021-01-17,SKU_010,Home & Garden,8,305.54,0,2
2021-01-24,SKU_010,Home & Garden,16,305.54,0,3
2021-01-31,SKU_010,Home & Garden,17,305.54,1,4
2021-02-07,SKU_010,Home & Garden,22,305.54,1,5
2021-02-14,SKU_010,Home & Garden,15,305.54,1,6
2021-02-21,SKU_010,Home & Garden,10,305.54,0,7
2021-02-28,SKU_010,Home & Garden,22,305.54,1,8
2021-03-07,SKU_010,Home & Garden,8,305.54,0,9
2021-03-14,SKU_010,Home & Garden,15,305.54,0,10
2021-03-21,SKU_010,Home & Garden,21,305.54,1,11
2021-03-28,SKU_010,Home & Garden,17,305.54,1,12
2021-04-04,SKU_010,Home & Garden,25,305.54,0,13
2021-04-11,SKU_010,Home & Garden,17,305.54,0,14
2021-04-18,SKU_010,Home & Garden,22,305.54,0,15
2021-04-25,SKU_010,Home & Garden,20,305.54,0,16
2021-05-02,SKU_010,Home & Garden,25,305.54,0,17
2021-05-09,SKU_010,Home & Garden,19,305.54,0,18
2021-05-16,SKU_010,Home & Garden,21,305.54,0,19
2021-05-23,SKU_010,Home & Garden,20,305.54,0,20
2021-05-30,SKU_010,Home & Garden,16,305.54,0,21
2021-06-06,SKU_010,Home & Garden,20,305.54,0,22
2021-06-13,SKU_010,Home & Garden,18,305.54,0,23
2021-06-20,SKU_010,Home & Garden,20,305.54,0,24
2021-06-27,SKU_010,Home & Garden,21,305.54,0,25
2021-07-04,SKU_010,Home & Garden,24,305.54,0,26
2021-07-11,SKU_010,Home & Garden,13,305.54,0,27
2021-07-18,SKU_010,Home & Garden,20,305.54,0,28
2021-07-25,SKU_010,Home & Garden,16,305.54,0,29
2021-08-01,SKU_010,Home & Garden,20,305.54,1,30
2021-08-08,SKU_010,Home & Garden,21,305.54,0,31
2021-08-15,SKU_010,Home & Garden,13,305.54,0,32
2021-08-22,SKU_010,Home & Garden,12,305.54,0,33
2021-08-29,SKU_010,Home & Garden,13,305.54,0,34
2021-09-05,SKU_010,Home & Garden,15,305.54,1,35
2021-09-12,SKU_010,Home & Garden,6,305.54,0,36
2021-09-19,SKU_010,Home & Garden,15,305.54,0,37
2021-09-26,SKU_010,Home & Garden,14,305.54,0,38
2021-10-03,SKU_010,Home & Garden,12,305.54,0,39
2021-10-10,SKU_010,Home & Garden,11,305.54,0,40
2021-10-17,SKU_010,Home & Garden,17,305.54,0,41
2021-10-24,SKU_010,Home & Garden,18,305.54,0,42
2021-10-31,SKU_010,Home & Garden,19,305.54,1,43
2021-11-07,SKU_010,Home & Garden,12,305.54,1,44
2021-11-14,SKU_010,Home & Garden,14,305.54,0,45
2021-11-21,SKU_010,Home & Garden,15,305.54,0,46
2021-11-28,SKU_010,Home & Garden,18,305.54,1,47
2021-12-05,SKU_010,Home & Garden,14,305.54,0,48
2021-12-12,SKU_010,Home & Garden,17,305.54,1,49
2021-12-19,SKU_010,Home & Garden,18,305.54,1,50
2021-12-26,SKU_010,Home & Garden,17,305.54,0,51
2022-01-02,SKU_010,Home & Garden,19,305.54,1,52
2022-01-09,SKU_010,Home & Garden,13,305.54,0,1
2022-01-16,SKU_010,Home & Garden,13,305.54,0,2
2022-01-23,SKU_010,Home & Garden,23,305.54,1,3
2022-01-30,SKU_010,Home & Garden,11,305.54,0,4
2022-02-06,SKU_010,Home & Garden,12,305.54,0,5
2022-02-13,SKU_010,Home & Garden,14,305.54,0,6
2022-02-20,SKU_010,Home & Garden,12,305.54,0,7
2022-02-27,SKU_010,Home & Garden,18,305.54,0,8
2022-03-06,SKU_010,Home & Garden,17,305.54,0,9
2022-03-13,SKU_010,Home & Garden,14,305.54,0,10
2022-03-20,SKU_010,Home & Garden,21,305.54,0,11
2022-03-27,SKU_010,Home & Garden,19,305.54,1,12
2022-04-03,SKU_010,Home & Garden,25,305.54,0,13
2022-04-10,SKU_010,Home & Garden,24,305.54,0,14
2022-04-17,SKU_010,Home & Garden,21,305.54,0,15
2022-04-24,SKU_010,Home & Garden,23,305.54,1,16
2022-05-01,SKU_010,Home & Garden,20,305.54,0,17
2022-05-08,SKU_010,Home & Garden,18,305.54,0,18
2022-05-15,SKU_010,Home & Garden,22,305.54,0,19
2022-05-22,SKU_010,Home & Garden,27,305.54,1,20
2022-05-29,SKU_010,Home & Garden,21,305.54,0,21
2022-06-05,SKU_010,Home & Garden,22,305.54,0,22
