datetime,pickup_zone,ride_requests,temperature,humidity,is_raining,hour_of_day,day_of_week,is_weekend,month
2022-12-15 16:00:00,Bangalore_Whitefield,24,25.9,89.1,0,16,3,False,12
2022-12-15 20:00:00,Bangalore_Whitefield,39,14.4,65.1,0,20,3,False,12
2022-12-16 00:00:00,Bangalore_Whitefield,26,39.1,64.1,0,0,4,False,12
2022-12-16 04:00:00,Bangalore_Whitefield,22,29.3,86.4,0,4,4,False,12
2022-12-16 08:00:00,Bangalore_Whitefield,32,28.7,69.0,0,8,4,False,12
2022-12-16 12:00:00,Bangalore_Whitefield,23,26.8,86.8,1,12,4,False,12
2022-12-16 16:00:00,Bangalore_Whitefield,20,22.9,72.6,0,16,4,False,12
2022-12-16 20:00:00,Bangalore_Whitefield,42,29.8,78.0,0,20,4,False,12
2022-12-17 00:00:00,Bangalore_Whitefield,16,16.8,74.4,1,0,5,True,12
2022-12-17 04:00:00,Bangalore_Whitefield,13,25.3,74.4,0,4,5,True,12
2022-12-17 08:00:00,Bangalore_Whitefield,23,21.5,80.1,0,8,5,True,12
2022-12-17 12:00:00,Bangalore_Whitefield,14,25.6,86.0,0,12,5,True,12
2022-12-17 16:00:00,Bangalore_Whitefield,20,25.3,89.7,0,16,5,True,12
2022-12-17 20:00:00,Bangalore_Whitefield,24,19.2,86.2,0,20,5,True,12
2022-12-18 00:00:00,Bangalore_Whitefield,14,27.9,68.0,1,0,6,True,12
2022-12-18 04:00:00,Bangalore_Whitefield,21,23.2,64.0,0,4,6,True,12
2022-12-18 08:00:00,Bangalore_Whitefield,28,15.3,77.9,0,8,6,True,12
2022-12-18 12:00:00,Bangalore_Whitefield,19,33.2,78.2,0,12,6,True,12
2022-12-18 16:00:00,Bangalore_Whitefield,20,28.7,79.2,0,16,6,True,12
2022-12-18 20:00:00,Bangalore_Whitefield,28,34.7,87.8,0,20,6,True,12
2022-12-19 00:00:00,Bangalore_Whitefield,18,36.0,64.7,0,0,0,False,12
2022-12-19 04:00:00,Bangalore_Whitefield,22,17.6,71.8,0,4,0,False,12
2022-12-19 08:00:00,Bangalore_Whitefield,36,18.6,70.4,1,8,0,False,12
2022-12-19 12:00:00,Bangalore_Whitefield,26,28.9,63.2,0,12,0,False,12
2022-12-19 16:00:00,Bangalore_Whitefield,18,36.6,73.8,0,16,0,False,12
2022-12-19 20:00:00,Bangalore_Whitefield,40,31.1,64.9,0,20,0,False,12
2022-12-20 00:00:00,Bangalore_Whitefield,24,29.5,60.6,0,0,1,False,12
2022-12-20 04:00:00,Bangalore_Whitefield,24,33.4,88.2,0,4,1,False,12
2022-12-20 08:00:00,Bangalore_Whitefield,36,28.4,61.0,0,8,1,False,12
2022-12-20 12:00:00,Bangalore_Whitefield,23,29.6,71.6,0,12,1,False,12
2022-12-20 16:00:00,Bangalore_Whitefield,17,50.8,84.1,0,16,1,False,12
2022-12-20 20:00:00,Bangalore_Whitefield,35,19.5,68.3,1,20,1,False,12
2022-12-21 00:00:00,Bangalore_Whitefield,27,12.1,63.2,0,0,2,False,12
2022-12-21 04:00:00,Bangalore_Whitefield,17,33.2,72.8,0,4,2,False,12
2022-12-21 08:00:00,Bangalore_Whitefield,30,16.2,84.7,0,8,2,False,12
2022-12-21 12:00:00,Bangalore_Whitefield,23,31.7,71.5,1,12,2,False,12
2022-12-21 16:00:00,Bangalore_Whitefield,17,19.7,80.3,0,16,2,False,12
2022-12-21 20:00:00,Bangalore_Whitefield,35,24.3,68.3,0,20,2,False,12
2022-12-22 00:00:00,Bangalore_Whitefield,20,36.4,85.2,0,0,3,False,12
2022-12-22 04:00:00,Bangalore_Whitefield,21,32.1,60.6,0,4,3,False,12
2022-12-22 08:00:00,Bangalore_Whitefield,30,31.6,87.1,0,8,3,False,12
2022-12-22 12:00:00,Bangalore_Whitefield,26,35.4,74.2,0,12,3,False,12
2022-12-22 16:00:00,Bangalore_Whitefield,23,29.1,65.4,0,16,3,False,12
2022-12-22 20:00:00,Bangalore_Whitefield,40,32.5,72.0,0,20,3,False,12
2022-12-23 00:00:00,Bangalore_Whitefield,22,20.6,73.6,0,0,4,False,12
2022-12-23 04:00:00,Bangalore_Whitefield,23,15.2,77.1,0,4,4,False,12
2022-12-23 08:00:00,Bangalore_Whitefield,32,20.8,84.5,0,8,4,False,12
2022-12-23 12:00:00,Bangalore_Whitefield,23,26.7,66.8,1,12,4,False,12
2022-12-23 16:00:00,Bangalore_Whitefield,24,41.7,63.3,0,16,4,False,12
2022-12-23 20:00:00,Bangalore_Whitefield,42,38.5,83.2,0,20,4,False,12
2022-12-24 00:00:00,Bangalore_Whitefield,13,15.0,64.7,0,0,5,True,12
2022-12-24 04:00:00,Bangalore_Whitefield,13,32.9,75.8,1,4,5,True,12
2022-12-24 08:00:00,Bangalore_Whitefield,18,12.8,82.5,0,8,5,True,12
2022-12-24 12:00:00,Bangalore_Whitefield,15,35.1,87.6,1,12,5,True,12
2022-12-24 16:00:00,Bangalore_Whitefield,16,26.2,67.8,0,16,5,True,12
2022-12-24 20:00:00,Bangalore_Whitefield,20,17.7,81.9,0,20,5,True,12
2022-12-25 00:00:00,Bangalore_Whitefield,13,23.2,87.0,0,0,6,True,12
2022-12-25 04:00:00,Bangalore_Whitefield,15,32.3,80.4,0,4,6,True,12
2022-12-25 08:00:00,Bangalore_Whitefield,23,39.5,68.3,1,8,6,True,12
2022-12-25 12:00:00,Bangalore_Whitefield,20,21.3,74.9,0,12,6,True,12
2022-12-25 16:00:00,Bangalore_Whitefield,20,14.1,81.6,0,16,6,True,12
2022-12-25 20:00:00,Bangalore_Whitefield,25,4.6,86.8,0,20,6,True,12
2022-12-26 00:00:00,Bangalore_Whitefield,19,38.3,69.3,0,0,0,False,12
2022-12-26 04:00:00,Bangalore_Whitefield,20,27.0,69.8,0,4,0,False,12
2022-12-26 08:00:00,Bangalore_Whitefield,26,30.3,89.0,0,8,0,False,12
2022-12-26 12:00:00,Bangalore_Whitefield,23,29.3,67.6,0,12,0,False,12
2022-12-26 16:00:00,Bangalore_Whitefield,26,24.4,65.2,0,16,0,False,12
2022-12-26 20:00:00,Bangalore_Whitefield,40,24.2,79.9,0,20,0,False,12
2022-12-27 00:00:00,Bangalore_Whitefield,22,35.0,65.0,1,0,1,False,12
2022-12-27 04:00:00,Bangalore_Whitefield,26,36.5,89.1,0,4,1,False,12
2022-12-27 08:00:00,Bangalore_Whitefield,32,30.3,70.6,0,8,1,False,12
2022-12-27 12:00:00,Bangalore_Whitefield,22,20.3,73.4,0,12,1,False,12
2022-12-27 16:00:00,Bangalore_Whitefield,24,29.5,83.9,0,16,1,False,12
2022-12-27 20:00:00,Bangalore_Whitefield,40,29.1,66.4,0,20,1,False,12
2022-12-28 00:00:00,Bangalore_Whitefield,21,32.4,70.2,1,0,2,False,12
2022-12-28 04:00:00,Bangalore_Whitefield,25,24.3,62.3,0,4,2,False,12
2022-12-28 08:00:00,Bangalore_Whitefield,33,22.7,84.8,0,8,2,False,12
2022-12-28 12:00:00,Bangalore_Whitefield,25,26.0,68.7,1,12,2,False,12
2022-12-28 16:00:00,Bangalore_Whitefield,18,16.9,83.5,0,16,2,False,12
2022-12-28 20:00:00,Bangalore_Whitefield,37,43.5,78.8,0,20,2,False,12
2022-12-29 00:00:00,Bangalore_Whitefield,27,20.6,75.3,0,0,3,False,12
2022-12-29 04:00:00,Bangalore_Whitefield,20,30.2,71.1,0,4,3,False,12
2022-12-29 08:00:00,Bangalore_Whitefield,31,21.3,80.4,0,8,3,False,12
2022-12-29 12:00:00,Bangalore_Whitefield,20,39.9,69.7,0,12,3,False,12
2022-12-29 16:00:00,Bangalore_Whitefield,21,33.4,79.6,0,16,3,False,12
2022-12-29 20:00:00,Bangalore_Whitefield,31,30.5,60.2,0,20,3,False,12
2022-12-30 00:00:00,Bangalore_Whitefield,28,23.7,71.2,0,0,4,False,12
2022-12-30 04:00:00,Bangalore_Whitefield,17,37.9,80.5,0,4,4,False,12
2022-12-30 08:00:00,Bangalore_Whitefield,36,21.3,89.7,0,8,4,False,12
2022-12-30 12:00:00,Bangalore_Whitefield,25,26.3,79.1,0,12,4,False,12
2022-12-30 16:00:00,Bangalore_Whitefield,23,22.7,70.3,0,16,4,False,12
2022-12-30 20:00:00,Bangalore_Whitefield,46,33.0,72.6,0,20,4,False,12
2022-12-31 00:00:00,Bangalore_Whitefield,14,25.3,82.6,0,0,5,True,12
2022-12-31 04:00:00,Bangalore_Whitefield,16,36.5,86.7,0,4,5,True,12
2022-12-31 08:00:00,Bangalore_Whitefield,26,38.2,86.4,0,8,5,True,12
2022-12-31 12:00:00,Bangalore_Whitefield,16,22.1,75.7,0,12,5,True,12
2022-12-31 16:00:00,Bangalore_Whitefield,17,43.2,72.8,0,16,5,True,12
2022-12-31 20:00:00,Bangalore_Whitefield,27,24.6,66.7,0,20,5,True,12
2023-01-01 00:00:00,Bangalore_Whitefield,16,26.0,62.8,0,0,6,True,1
2023-01-01 04:00:00,Bangalore_Whitefield,13,38.8,69.5,1,4,6,True,1
2023-01-01 08:00:00,Bangalore_Whitefield,21,19.3,76.4,0,8,6,True,1
2023-01-01 12:00:00,Bangalore_Whitefield,17,29.8,70.8,0,12,6,True,1
2023-01-01 16:00:00,Bangalore_Whitefield,16,30.0,75.6,0,16,6,True,1
2023-01-01 20:00:00,Bangalore_Whitefield,29,18.2,87.3,1,20,6,True,1
2023-01-02 00:00:00,Bangalore_Whitefield,19,26.1,83.2,0,0,0,False,1
2023-01-02 04:00:00,Bangalore_Whitefield,16,27.6,86.3,0,4,0,False,1
2023-01-02 08:00:00,Bangalore_Whitefield,40,30.5,86.8,1,8,0,False,1
2023-01-02 12:00:00,Bangalore_Whitefield,23,12.6,89.2,1,12,0,False,1
2023-01-02 16:00:00,Bangalore_Whitefield,23,35.5,60.7,1,16,0,False,1
2023-01-02 20:00:00,Bangalore_Whitefield,33,33.6,84.7,0,20,0,False,1
2023-01-03 00:00:00,Bangalore_Whitefield,21,24.1,60.7,0,0,1,False,1
2023-01-03 04:00:00,Bangalore_Whitefield,23,24.7,65.4,0,4,1,False,1
2023-01-03 08:00:00,Bangalore_Whitefield,42,38.9,63.0,0,8,1,False,1
2023-01-03 12:00:00,Bangalore_Whitefield,27,46.6,63.6,0,12,1,False,1
2023-01-03 16:00:00,Bangalore_Whitefield,25,42.0,85.7,1,16,1,False,1
2023-01-03 20:00:00,Bangalore_Whitefield,38,26.9,73.5,0,20,1,False,1
2023-01-04 00:00:00,Bangalore_Whitefield,22,31.3,78.2,0,0,2,False,1
2023-01-04 04:00:00,Bangalore_Whitefield,28,39.9,87.1,0,4,2,False,1
2023-01-04 08:00:00,Bangalore_Whitefield,31,36.2,70.2,0,8,2,False,1
2023-01-04 12:00:00,Bangalore_Whitefield,20,33.5,88.0,0,12,2,False,1
2023-01-04 16:00:00,Bangalore_Whitefield,25,40.0,70.4,0,16,2,False,1
2023-01-04 20:00:00,Bangalore_Whitefield,43,35.7,74.0,0,20,2,False,1
2023-01-05 00:00:00,Bangalore_Whitefield,24,29.6,84.0,0,0,3,False,1
2023-01-05 04:00:00,Bangalore_Whitefield,18,23.5,71.2,0,4,3,False,1
2023-01-05 08:00:00,Bangalore_Whitefield,26,31.1,84.8,0,8,3,False,1
2023-01-05 12:00:00,Bangalore_Whitefield,24,30.4,81.5,0,12,3,False,1
2023-01-05 16:00:00,Bangalore_Whitefield,25,28.1,89.9,0,16,3,False,1
2023-01-05 20:00:00,Bangalore_Whitefield,33,31.1,88.1,1,20,3,False,1
2023-01-06 00:00:00,Bangalore_Whitefield,25,14.5,62.2,0,0,4,False,1
2023-01-06 04:00:00,Bangalore_Whitefield,25,39.3,67.5,0,4,4,False,1
2023-01-06 08:00:00,Bangalore_Whitefield,29,25.4,75.4,0,8,4,False,1
2023-01-06 12:00:00,Bangalore_Whitefield,20,17.8,87.4,0,12,4,False,1
2023-01-06 16:00:00,Bangalore_Whitefield,24,14.0,86.6,1,16,4,False,1
2023-01-06 20:00:00,Bangalore_Whitefield,37,7.7,85.2,0,20,4,False,1
2023-01-07 00:00:00,Bangalore_Whitefield,15,34.4,61.2,0,0,5,True,1
2023-01-07 04:00:00,Bangalore_Whitefield,16,26.4,73.3,0,4,5,True,1
2023-01-07 08:00:00,Bangalore_Whitefield,21,25.9,76.2,0,8,5,True,1
2023-01-07 12:00:00,Bangalore_Whitefield,16,14.2,62.9,0,12,5,True,1
2023-01-07 16:00:00,Bangalore_Whitefield,16,23.6,79.6,0,16,5,True,1
2023-01-07 20:00:00,Bangalore_Whitefield,27,30.9,60.4,0,20,5,True,1
2023-01-08 00:00:00,Bangalore_Whitefield,14,16.8,77.0,0,0,6,True,1
2023-01-08 04:00:00,Bangalore_Whitefield,16,28.4,61.2,0,4,6,True,1
2023-01-08 08:00:00,Bangalore_Whitefield,26,23.9,67.1,1,8,6,True,1
2023-01-08 12:00:00,Bangalore_Whitefield,19,37.5,71.6,0,12,6,True,1
2023-01-08 16:00:00,Bangalore_Whitefield,14,23.7,86.3,0,16,6,True,1
2023-01-08 20:00:00,Bangalore_Whitefield,31,38.9,74.7,0,20,6,True,1
2023-01-09 00:00:00,Bangalore_Whitefield,22,30.2,70.9,0,0,0,False,1
2023-01-09 04:00:00,Bangalore_Whitefield,20,25.0,65.8,1,4,0,False,1
2023-01-09 08:00:00,Bangalore_Whitefield,35,46.7,63.7,0,8,0,False,1
2023-01-09 12:00:00,Bangalore_Whitefield,19,32.9,62.0,0,12,0,False,1
2023-01-09 16:00:00,Bangalore_Whitefield,22,13.3,73.1,0,16,0,False,1
2023-01-09 20:00:00,Bangalore_Whitefield,34,31.1,89.1,1,20,0,False,1
2023-01-10 00:00:00,Bangalore_Whitefield,24,33.5,65.5,0,0,1,False,1
2023-01-10 04:00:00,Bangalore_Whitefield,24,32.5,75.0,0,4,1,False,1
2023-01-10 08:00:00,Bangalore_Whitefield,39,17.2,62.4,1,8,1,False,1
2023-01-10 12:00:00,Bangalore_Whitefield,28,20.3,61.2,0,12,1,False,1
2023-01-10 16:00:00,Bangalore_Whitefield,24,25.2,81.9,0,16,1,False,1
2023-01-10 20:00:00,Bangalore_Whitefield,33,35.0,65.8,0,20,1,False,1
2023-01-11 00:00:00,Bangalore_Whitefield,23,32.9,61.0,0,0,2,False,1
2023-01-11 04:00:00,Bangalore_Whitefield,26,24.0,67.0,0,4,2,False,1
2023-01-11 08:00:00,Bangalore_Whitefield,28,31.8,83.9,0,8,2,False,1
2023-01-11 12:00:00,Bangalore_Whitefield,26,29.5,64.5,0,12,2,False,1
2023-01-11 16:00:00,Bangalore_Whitefield,25,39.3,63.7,0,16,2,False,1
2023-01-11 20:00:00,Bangalore_Whitefield,44,22.5,66.5,1,20,2,False,1
2023-01-12 00:00:00,Bangalore_Whitefield,19,32.8,88.7,0,0,3,False,1
2023-01-12 04:00:00,Bangalore_Whitefield,28,25.2,85.1,0,4,3,False,1
2023-01-12 08:00:00,Bangalore_Whitefield,33,33.0,75.2,0,8,3,False,1
2023-01-12 12:00:00,Bangalore_Whitefield,24,35.4,80.8,0,12,3,False,1
2023-01-12 16:00:00,Bangalore_Whitefield,21,32.6,62.3,0,16,3,False,1
2023-01-12 20:00:00,Bangalore_Whitefield,40,28.3,61.6,0,20,3,False,1
2023-01-13 00:00:00,Bangalore_Whitefield,23,25.3,74.4,0,0,4,False,1
2023-01-13 04:00:00,Bangalore_Whitefield,22,38.7,68.3,0,4,4,False,1
2023-01-13 08:00:00,Bangalore_Whitefield,41,32.1,73.0,0,8,4,False,1
2023-01-13 12:00:00,Bangalore_Whitefield,21,33.2,79.2,0,12,4,False,1
2023-01-13 16:00:00,Bangalore_Whitefield,30,41.3,77.5,0,16,4,False,1
2023-01-13 20:00:00,Bangalore_Whitefield,39,38.5,61.8,0,20,4,False,1
2023-01-14 00:00:00,Bangalore_Whitefield,17,14.2,77.5,0,0,5,True,1
2023-01-14 04:00:00,Bangalore_Whitefield,20,18.8,87.0,0,4,5,True,1
2023-01-14 08:00:00,Bangalore_Whitefield,19,17.8,85.2,0,8,5,True,1
2023-01-14 12:00:00,Bangalore_Whitefield,17,21.5,87.2,0,12,5,True,1
2023-01-14 16:00:00,Bangalore_Whitefield,20,28.1,82.3,0,16,5,True,1
2023-01-14 20:00:00,Bangalore_Whitefield,30,33.7,60.2,0,20,5,True,1
2023-01-15 00:00:00,Bangalore_Whitefield,18,28.5,76.1,0,0,6,True,1
2023-01-15 04:00:00,Bangalore_Whitefield,16,39.9,83.2,1,4,6,True,1
2023-01-15 08:00:00,Bangalore_Whitefield,20,26.3,63.2,0,8,6,True,1
2023-01-15 12:00:00,Bangalore_Whitefield,16,22.9,71.1,1,12,6,True,1
2023-01-15 16:00:00,Bangalore_Whitefield,17,38.2,85.4,0,16,6,True,1
2023-01-15 20:00:00,Bangalore_Whitefield,29,38.9,71.5,0,20,6,True,1
2023-01-16 00:00:00,Bangalore_Whitefield,18,32.8,83.6,0,0,0,False,1
2023-01-16 04:00:00,Bangalore_Whitefield,19,35.3,89.6,0,4,0,False,1
2023-01-16 08:00:00,Bangalore_Whitefield,28,35.7,71.7,0,8,0,False,1
2023-01-16 12:00:00,Bangalore_Whitefield,21,24.6,66.4,0,12,0,False,1
2023-01-16 16:00:00,Bangalore_Whitefield,24,25.2,66.0,0,16,0,False,1
2023-01-16 20:00:00,Bangalore_Whitefield,39,41.8,69.5,0,20,0,False,1
2023-01-17 00:00:00,Bangalore_Whitefield,28,20.0,72.8,0,0,1,False,1
2023-01-17 04:00:00,Bangalore_Whitefield,27,20.9,67.4,0,4,1,False,1
2023-01-17 08:00:00,Bangalore_Whitefield,36,21.6,65.0,0,8,1,False,1
2023-01-17 12:00:00,Bangalore_Whitefield,25,23.3,73.8,0,12,1,False,1
2023-01-17 16:00:00,Bangalore_Whitefield,21,17.1,80.7,0,16,1,False,1
2023-01-17 20:00:00,Bangalore_Whitefield,32,26.1,85.6,0,20,1,False,1
2023-01-18 00:00:00,Bangalore_Whitefield,22,34.7,84.9,0,0,2,False,1
2023-01-18 04:00:00,Bangalore_Whitefield,18,29.8,68.1,0,4,2,False,1
2023-01-18 08:00:00,Bangalore_Whitefield,29,34.8,63.8,0,8,2,False,1
2023-01-18 12:00:00,Bangalore_Whitefield,26,23.2,61.8,0,12,2,False,1
2023-01-18 16:00:00,Bangalore_Whitefield,24,19.0,76.9,0,16,2,False,1
2023-01-18 20:00:00,Bangalore_Whitefield,46,35.5,89.5,0,20,2,False,1
2023-01-19 00:00:00,Bangalore_Whitefield,19,26.0,81.5,0,0,3,False,1
2023-01-19 04:00:00,Bangalore_Whitefield,20,21.5,68.4,0,4,3,False,1
2023-01-19 08:00:00,Bangalore_Whitefield,32,14.2,88.7,0,8,3,False,1
2023-01-19 12:00:00,Bangalore_Whitefield,20,18.3,66.5,0,12,3,False,1
2023-01-19 16:00:00,Bangalore_Whitefield,23,21.0,78.2,0,16,3,False,1
2023-01-19 20:00:00,Bangalore_Whitefield,35,23.8,79.2,1,20,3,False,1
2023-01-20 00:00:00,Bangalore_Whitefield,25,33.1,83.5,0,0,4,False,1
2023-01-20 04:00:00,Bangalore_Whitefield,19,15.3,60.2,0,4,4,False,1
2023-01-20 08:00:00,Bangalore_Whitefield,27,35.6,84.9,0,8,4,False,1
2023-01-20 12:00:00,Bangalore_Whitefield,23,36.5,68.2,0,12,4,False,1
2023-01-20 16:00:00,Bangalore_Whitefield,23,25.5,73.0,1,16,4,False,1
2023-01-20 20:00:00,Bangalore_Whitefield,41,26.9,79.4,0,20,4,False,1
2023-01-21 00:00:00,Bangalore_Whitefield,15,33.6,68.7,0,0,5,True,1
2023-01-21 04:00:00,Bangalore_Whitefield,19,45.3,64.9,0,4,5,True,1
2023-01-21 08:00:00,Bangalore_Whitefield,28,23.5,78.3,1,8,5,True,1
2023-01-21 12:00:00,Bangalore_Whitefield,18,34.1,64.8,1,12,5,True,1
2023-01-21 16:00:00,Bangalore_Whitefield,17,19.5,69.5,0,16,5,True,1
2023-01-21 20:00:00,Bangalore_Whitefield,26,37.5,80.8,0,20,5,True,1
2023-01-22 00:00:00,Bangalore_Whitefield,16,37.6,67.0,0,0,6,True,1
2023-01-22 04:00:00,Bangalore_Whitefield,15,19.9,77.6,0,4,6,True,1
2023-01-22 08:00:00,Bangalore_Whitefield,24,34.0,67.0,0,8,6,True,1
2023-01-22 12:00:00,Bangalore_Whitefield,20,27.5,64.8,0,12,6,True,1
2023-01-22 16:00:00,Bangalore_Whitefield,13,29.8,70.4,0,16,6,True,1
2023-01-22 20:00:00,Bangalore_Whitefield,24,27.3,83.7,0,20,6,True,1
2023-01-23 00:00:00,Bangalore_Whitefield,18,35.1,72.0,0,0,0,False,1
2023-01-23 04:00:00,Bangalore_Whitefield,28,22.0,87.1,0,4,0,False,1
2023-01-23 08:00:00,Bangalore_Whitefield,30,16.6,75.5,0,8,0,False,1
2023-01-23 12:00:00,Bangalore_Whitefield,24,32.8,72.5,0,12,0,False,1
2023-01-23 16:00:00,Bangalore_Whitefield,25,30.2,60.2,0,16,0,False,1
2023-01-23 20:00:00,Bangalore_Whitefield,34,39.1,88.9,0,20,0,False,1
2023-01-24 00:00:00,Bangalore_Whitefield,24,31.9,84.8,0,0,1,False,1
2023-01-24 04:00:00,Bangalore_Whitefield,23,14.5,61.4,1,4,1,False,1
2023-01-24 08:00:00,Bangalore_Whitefield,36,22.6,74.3,0,8,1,False,1
2023-01-24 12:00:00,Bangalore_Whitefield,24,21.1,78.0,0,12,1,False,1
2023-01-24 16:00:00,Bangalore_Whitefield,23,23.0,63.3,0,16,1,False,1
2023-01-24 20:00:00,Bangalore_Whitefield,39,15.5,82.4,0,20,1,False,1
2023-01-25 00:00:00,Bangalore_Whitefield,24,36.5,64.7,0,0,2,False,1
2023-01-25 04:00:00,Bangalore_Whitefield,19,23.7,82.2,0,4,2,False,1
2023-01-25 08:00:00,Bangalore_Whitefield,34,21.8,68.3,0,8,2,False,1
2023-01-25 12:00:00,Bangalore_Whitefield,27,36.0,87.2,0,12,2,False,1
2023-01-25 16:00:00,Bangalore_Whitefield,24,26.8,89.1,0,16,2,False,1
2023-01-25 20:00:00,Bangalore_Whitefield,36,18.8,74.6,1,20,2,False,1
2023-01-26 00:00:00,Bangalore_Whitefield,19,31.0,63.0,0,0,3,False,1
2023-01-26 04:00:00,Bangalore_Whitefield,26,37.5,81.7,1,4,3,False,1
2023-01-26 08:00:00,Bangalore_Whitefield,37,37.2,86.5,0,8,3,False,1
2023-01-26 12:00:00,Bangalore_Whitefield,21,25.8,62.8,0,12,3,False,1
2023-01-26 16:00:00,Bangalore_Whitefield,21,36.2,65.8,1,16,3,False,1
2023-01-26 20:00:00,Bangalore_Whitefield,38,23.3,62.6,0,20,3,False,1
2023-01-27 00:00:00,Bangalore_Whitefield,23,36.3,72.3,0,0,4,False,1
2023-01-27 04:00:00,Bangalore_Whitefield,25,22.3,88.5,0,4,4,False,1
2023-01-27 08:00:00,Bangalore_Whitefield,39,28.3,85.9,0,8,4,False,1
2023-01-27 12:00:00,Bangalore_Whitefield,20,31.9,85.4,0,12,4,False,1
2023-01-27 16:00:00,Bangalore_Whitefield,18,34.5,86.9,1,16,4,False,1
2023-01-27 20:00:00,Bangalore_Whitefield,45,28.4,62.2,0,20,4,False,1
2023-01-28 00:00:00,Bangalore_Whitefield,17,31.0,70.5,0,0,5,True,1
2023-01-28 04:00:00,Bangalore_Whitefield,17,22.6,62.7,0,4,5,True,1
2023-01-28 08:00:00,Bangalore_Whitefield,24,37.8,89.3,0,8,5,True,1
2023-01-28 12:00:00,Bangalore_Whitefield,15,25.6,71.2,1,12,5,True,1
2023-01-28 16:00:00,Bangalore_Whitefield,14,12.1,81.0,0,16,5,True,1
2023-01-28 20:00:00,Bangalore_Whitefield,22,38.7,62.4,1,20,5,True,1
2023-01-29 00:00:00,Bangalore_Whitefield,14,19.6,69.9,0,0,6,True,1
2023-01-29 04:00:00,Bangalore_Whitefield,15,37.3,89.8,0,4,6,True,1
2023-01-29 08:00:00,Bangalore_Whitefield,20,22.7,76.8,0,8,6,True,1
2023-01-29 12:00:00,Bangalore_Whitefield,15,20.4,72.8,1,12,6,True,1
2023-01-29 16:00:00,Bangalore_Whitefield,16,31.7,89.0,0,16,6,True,1
2023-01-29 20:00:00,Bangalore_Whitefield,21,32.2,74.5,1,20,6,True,1
2023-01-30 00:00:00,Bangalore_Whitefield,19,23.0,61.4,0,0,0,False,1
2023-01-30 04:00:00,Bangalore_Whitefield,23,36.3,66.2,0,4,0,False,1
2023-01-30 08:00:00,Bangalore_Whitefield,33,35.2,63.7,0,8,0,False,1
2023-01-30 12:00:00,Bangalore_Whitefield,20,35.9,76.7,0,12,0,False,1
2023-01-30 16:00:00,Bangalore_Whitefield,24,38.2,74.9,0,16,0,False,1
2023-01-30 20:00:00,Bangalore_Whitefield,42,32.4,66.0,0,20,0,False,1
2023-01-31 00:00:00,Bangalore_Whitefield,19,19.4,89.2,0,0,1,False,1
2023-01-31 04:00:00,Bangalore_Whitefield,20,22.0,65.3,0,4,1,False,1
2023-01-31 08:00:00,Bangalore_Whitefield,37,25.6,83.5,0,8,1,False,1
2023-01-31 12:00:00,Bangalore_Whitefield,21,22.7,84.5,0,12,1,False,1
2023-01-31 16:00:00,Bangalore_Whitefield,21,36.2,86.0,0,16,1,False,1
2023-01-31 20:00:00,Bangalore_Whitefield,45,17.4,78.8,0,20,1,False,1
2023-02-01 00:00:00,Bangalore_Whitefield,23,30.8,89.0,0,0,2,False,2
2023-02-01 04:00:00,Bangalore_Whitefield,22,27.9,63.0,0,4,2,False,2
2023-02-01 08:00:00,Bangalore_Whitefield,36,21.5,67.1,0,8,2,False,2
2023-02-01 12:00:00,Bangalore_Whitefield,19,14.1,61.4,0,12,2,False,2
2023-02-01 16:00:00,Bangalore_Whitefield,21,32.3,84.1,0,16,2,False,2
2023-02-01 20:00:00,Bangalore_Whitefield,32,20.7,81.1,0,20,2,False,2
2023-02-02 00:00:00,Bangalore_Whitefield,23,30.5,64.2,0,0,3,False,2
2023-02-02 04:00:00,Bangalore_Whitefield,29,32.2,74.5,0,4,3,False,2
2023-02-02 08:00:00,Bangalore_Whitefield,29,17.2,88.6,0,8,3,False,2
2023-02-02 12:00:00,Bangalore_Whitefield,19,21.5,78.0,0,12,3,False,2
2023-02-02 16:00:00,Bangalore_Whitefield,22,28.0,86.7,0,16,3,False,2
2023-02-02 20:00:00,Bangalore_Whitefield,42,18.7,66.7,1,20,3,False,2
2023-02-03 00:00:00,Bangalore_Whitefield,24,22.4,89.2,0,0,4,False,2
2023-02-03 04:00:00,Bangalore_Whitefield,24,36.1,75.5,1,4,4,False,2
2023-02-03 08:00:00,Bangalore_Whitefield,31,29.1,89.3,0,8,4,False,2
2023-02-03 12:00:00,Bangalore_Whitefield,23,34.8,69.2,1,12,4,False,2
2023-02-03 16:00:00,Bangalore_Whitefield,19,31.6,86.0,0,16,4,False,2
2023-02-03 20:00:00,Bangalore_Whitefield,39,21.8,60.4,0,20,4,False,2
2023-02-04 00:00:00,Bangalore_Whitefield,20,38.8,75.9,0,0,5,True,2
2023-02-04 04:00:00,Bangalore_Whitefield,19,19.8,65.3,0,4,5,True,2
2023-02-04 08:00:00,Bangalore_Whitefield,30,17.6,77.1,0,8,5,True,2
2023-02-04 12:00:00,Bangalore_Whitefield,16,30.5,85.7,1,12,5,True,2
2023-02-04 16:00:00,Bangalore_Whitefield,22,32.4,68.1,0,16,5,True,2
2023-02-04 20:00:00,Bangalore_Whitefield,20,36.5,88.0,0,20,5,True,2
2023-02-05 00:00:00,Bangalore_Whitefield,20,28.2,61.8,0,0,6,True,2
